,survey_information,survey_information,,covid_19,covid_19,know_people_sick,know_people_sick,wear_a_mask,wear_a_mask,financial_concern,financial_concern,food_lackness_concern,food_lackness_concern
,region_where_applied,survey_date,survey_date_short,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size
6836,Yucatán,2021-03-25,2021-3,0.020448,7433,0.201392,6997,0.908224,6170,0.581753,5870,0.404842,5861
6837,Yucatán,2021-03-26,2021-3,0.015968,6860,0.190417,6461,0.904847,5726,0.588988,5433,0.408574,5429
6838,Yucatán,2021-03-27,2021-3,0.017519,6828,0.19585,6473,0.912645,5670,0.569995,5340,0.383378,5327
6839,Yucatán,2021-03-28,2021-3,0.014128,7042,0.18869,6636,0.916321,5839,0.578068,5530,0.384332,5521
6840,Yucatán,2021-03-29,2021-3,0.013598,7330,0.171007,6963,0.912743,6115,0.575135,5783,0.384595,5774
6841,Yucatán,2021-03-30,2021-3,0.0168,7513,0.171351,7062,0.904226,6244,0.585547,5895,0.394012,5886
6842,Yucatán,2021-03-31,2021-3,0.015487,7296,0.171219,6903,0.918777,6084,0.581718,5719,0.395508,5711
6843,Yucatán,2021-04-01,2021-4,0.016217,7070,0.190166,6697,0.916043,5725,0.592074,5413,0.399905,5404
6844,Yucatán,2021-04-02,2021-4,0.011931,6778,0.178783,6395,0.915736,5655,0.572246,5318,0.386117,5313
6845,Yucatán,2021-04-03,2021-4,0.017876,6783,0.156757,6413,0.911288,5653,0.581011,5326,0.405345,5320
6846,Yucatán,2021-04-04,2021-4,0.01808,7000,0.168284,6613,0.921371,5814,0.579965,5477,0.387649,5474
6847,Yucatán,2021-04-05,2021-4,0.015765,7450,0.161102,7031,0.920454,6194,0.566236,5795,0.398114,5780
6848,Yucatán,2021-04-06,2021-4,0.018872,7718,0.161371,7303,0.917665,6492,0.594157,6139,0.405654,6126
6849,Yucatán,2021-04-07,2021-4,0.016013,7234,0.167474,6837,0.916187,6058,0.583555,5743,0.394371,5739
6850,Yucatán,2021-04-08,2021-4,0.014099,7011,0.181769,6619,0.919407,5850,0.584085,5528,0.392606,5519
6851,Yucatán,2021-04-09,2021-4,0.016761,6692,0.166987,6315,0.904652,5640,0.57729,5278,0.385279,5267
6852,Yucatán,2021-04-10,2021-4,0.015366,6448,0.179976,6083,0.914077,5331,0.567489,5029,0.379508,5023
6853,Yucatán,2021-04-11,2021-4,0.01425,6132,0.173888,5857,0.916556,5284,0.575406,5056,0.382833,5048
6854,Yucatán,2021-04-12,2021-4,0.020917,7393,0.17199,6962,0.909599,6110,0.584777,5741,0.386821,5732
6855,Yucatán,2021-04-13,2021-4,0.01813,7329,0.178154,6902,0.922867,6077,0.586251,5742,0.395303,5736
6856,Yucatán,2021-04-14,2021-4,0.015827,6819,0.173932,6404,0.914659,5603,0.596423,5282,0.405589,5274
6857,Yucatán,2021-04-15,2021-4,0.017853,6570,0.167967,6186,0.912087,5416,0.589494,5117,0.385731,5114
6858,Yucatán,2021-04-16,2021-4,0.013476,6048,0.170618,5689,0.917071,5017,0.578468,4750,0.391894,4746
6859,Yucatán,2021-04-17,2021-4,0.015351,5980,0.1664,5636,0.919277,5005,0.563953,4701,0.386155,4693
6860,Yucatán,2021-04-18,2021-4,0.021,6318,0.165578,5960,0.921712,5293,0.578079,5009,0.389334,5006
6861,Yucatán,2021-04-19,2021-4,0.013418,6756,0.158956,6396,0.921111,5644,0.583657,5298,0.392423,5289
6862,Yucatán,2021-04-20,2021-4,0.011453,6590,0.160458,6233,0.915813,5507,0.570794,5194,0.382283,5184
6863,Yucatán,2021-04-21,2021-4,0.019799,6593,0.158345,6249,0.922431,5503,0.579364,5179,0.387148,5173
6864,Yucatán,2021-04-22,2021-4,0.015683,6483,0.154869,6113,0.909167,5423,0.581128,5136,0.4069,5129
6865,Yucatán,2021-04-23,2021-4,0.016369,5726,0.169307,5396,0.914149,4762,0.561947,4482,0.395079,4478
6866,Yucatán,2021-04-24,2021-4,0.019229,5628,0.164764,5301,0.915365,4657,0.561779,4394,0.387162,4386
6867,Yucatán,2021-04-25,2021-4,0.017563,5792,0.16072,5456,0.92772,4843,0.574369,4590,0.39785,4578
6868,Yucatán,2021-04-26,2021-4,0.017315,6394,0.148987,6068,0.909241,5399,0.584066,5118,0.40257,5105
6869,Yucatán,2021-04-27,2021-4,0.012551,6290,0.163581,5945,0.911974,5266,0.580749,4960,0.391267,4954
6870,Yucatán,2021-04-28,2021-4,0.014789,6085,0.149649,5735,0.9195,5077,0.582554,4793,0.390322,4790
6871,Yucatán,2021-04-29,2021-4,0.014853,5813,0.149383,5454,0.910639,4849,0.592055,4558,0.418122,4553
6872,Yucatán,2021-04-30,2021-4,0.021548,4983,0.146705,4693,0.922418,4139,0.563395,3871,0.373114,3866
6873,Yucatán,2021-05-01,2021-5,0.016645,5345,0.149825,5044,0.91919,4255,0.559181,4003,0.368598,3994
6874,Yucatán,2021-05-02,2021-5,0.016262,5742,0.143082,5440,0.92195,4830,0.5724,4566,0.393918,4562
6875,Yucatán,2021-05-03,2021-5,0.016413,6092,0.146967,5743,0.924634,5094,0.578165,4783,0.385555,4779
6876,Yucatán,2021-05-04,2021-5,0.01303,5880,0.141541,5512,0.912983,4843,0.590768,4559,0.408208,4551
6877,Yucatán,2021-05-05,2021-5,0.015109,6116,0.145397,5792,0.924865,5135,0.587471,4820,0.407077,4804
6878,Yucatán,2021-05-06,2021-5,0.01188,5747,0.149938,5417,0.913787,4855,0.562943,4574,0.383117,4568
6879,Yucatán,2021-05-07,2021-5,0.014761,5354,0.150975,5061,0.92664,4464,0.581669,4213,0.391824,4210
6880,Yucatán,2021-05-08,2021-5,0.015709,5208,0.145677,4898,0.919864,4324,0.541381,4062,0.369351,4049
6881,Yucatán,2021-05-10,2021-5,0.017387,5020,0.136402,4714,0.92189,4193,0.553922,3944,0.357149,3938
6882,Yucatán,2021-05-11,2021-5,0.016361,5878,0.141651,5560,0.919904,4906,0.561552,4635,0.374251,4628
6883,Yucatán,2021-05-12,2021-5,0.010479,6058,0.138886,5723,0.930186,5095,0.555779,4818,0.373612,4812
6884,Yucatán,2021-05-13,2021-5,0.016644,5937,0.143139,5618,0.910143,5042,0.562576,4767,0.373742,4760
6885,Yucatán,2021-05-14,2021-5,0.012761,5571,0.134763,5271,0.926845,4694,0.569975,4409,0.378867,4402
6886,Yucatán,2021-05-15,2021-5,0.015473,5461,0.141771,5112,0.908935,4538,0.553336,4289,0.364077,4278
6887,Yucatán,2021-05-16,2021-5,0.016481,5632,0.128391,5311,0.920863,4753,0.555813,4502,0.359751,4496
6888,Yucatán,2021-05-17,2021-5,0.013267,5762,0.131321,5423,0.908333,4791,0.560788,4482,0.365337,4481
6889,Yucatán,2021-05-18,2021-5,0.020596,5933,0.135101,5610,0.920221,5033,0.544411,4743,0.364063,4738
6890,Yucatán,2021-05-19,2021-5,0.016031,5363,0.131451,5071,0.922229,4588,0.558639,4338,0.372628,4335
6891,Yucatán,2021-05-20,2021-5,0.008032,496,0.172151,5126,0.893764,4836,0.555555,2296,0.350307,2684
6892,Yucatán,2021-05-21,2021-5,0.017544,457,0.167165,4992,0.886763,4704,0.54618,2242,0.364693,2593
6893,Yucatán,2021-05-22,2021-5,0.014915,385,0.169584,4941,0.88743,4636,0.547704,2177,0.356294,2470
6894,Yucatán,2021-05-23,2021-5,0.02624,437,0.171481,4912,0.900518,4628,0.533824,2229,0.354581,2563
6895,Yucatán,2021-05-24,2021-5,0.012079,442,0.162921,5230,0.89959,4922,0.556237,2340,0.360775,2664
6896,Yucatán,2021-05-25,2021-5,0.022876,480,0.165669,5179,0.885893,4859,0.555389,2385,0.372435,2762
6897,Yucatán,2021-05-26,2021-5,0.005704,445,0.163772,5198,0.886263,4894,0.52934,2350,0.335632,2695
6898,Yucatán,2021-05-27,2021-5,0.0156,444,0.164757,5041,0.893743,4730,0.542071,2240,0.337247,2582
6899,Yucatán,2021-05-28,2021-5,0.028203,420,0.162826,4734,0.889346,4434,0.524215,2119,0.371498,2436
6900,Yucatán,2021-05-29,2021-5,0.014184,386,0.162669,4631,0.88363,4363,0.546631,2099,0.356625,2403
6901,Yucatán,2021-05-30,2021-5,0.027723,444,0.164382,4899,0.903579,4613,0.521762,2198,0.336586,2543
6902,Yucatán,2021-05-31,2021-5,0.010934,378,0.158669,5027,0.883737,4712,0.527951,2234,0.342481,2530
6903,Yucatán,2021-06-01,2021-6,0.009933,403,0.155711,5400,0.896029,5105,0.527208,2405,0.335701,2697
6904,Yucatán,2021-06-02,2021-6,0.014637,454,0.18128,5324,0.899084,5000,0.564031,2345,0.376291,2710
6905,Yucatán,2021-06-03,2021-6,0.006055,380,0.164638,4828,0.888766,4561,0.550281,2137,0.337069,2421
6906,Yucatán,2021-06-04,2021-6,0.027869,385,0.15933,4522,0.882641,4258,0.551445,2107,0.347652,2415
6907,Yucatán,2021-06-05,2021-6,0.005656,349,0.178455,4452,0.886261,4215,0.52115,2013,0.330838,2271
6908,Yucatán,2021-06-06,2021-6,0.026951,341,0.157349,4253,0.903942,3996,0.553529,1864,0.35571,2116
6909,Yucatán,2021-06-07,2021-6,0.015528,375,0.138478,4480,0.908154,4254,0.506683,2103,0.325319,2399
6910,Yucatán,2021-06-08,2021-6,0.013319,5092,0.121519,4988,0.892004,4740,0.543494,2247,0.347153,2566
6911,Yucatán,2021-06-09,2021-6,0.015293,5164,0.135438,5072,0.897812,4836,0.556081,2287,0.349442,2586
6912,Yucatán,2021-06-10,2021-6,0.02016,5183,0.136835,5083,0.896775,4837,0.552657,2253,0.348983,2589
6913,Yucatán,2021-06-11,2021-6,0.018903,4929,0.133058,4821,0.880354,4591,0.525442,2150,0.330098,2449
6914,Yucatán,2021-06-12,2021-6,0.01968,4629,0.120175,4548,0.889708,4323,0.561372,2100,0.35792,2395
6915,Yucatán,2021-06-13,2021-6,0.020537,5045,0.127289,4951,0.887612,4696,0.551583,2248,0.372852,2561
6916,Yucatán,2021-06-14,2021-6,0.016712,5258,0.129,5146,0.879413,4888,0.557435,2336,0.356945,2684
6917,Yucatán,2021-06-15,2021-6,0.014237,5309,0.13579,5187,0.885421,4967,0.528248,2389,0.347358,2722
6918,Yucatán,2021-06-16,2021-6,0.014454,5166,0.127652,5068,0.891513,4835,0.564358,2326,0.371309,2611
6919,Yucatán,2021-06-17,2021-6,0.019298,4107,0.129378,4005,0.883352,3801,0.550042,1851,0.361713,2098
6920,Yucatán,2021-06-26,2021-6,0.021384,4755,0.146746,4673,0.867912,4456,0.526005,2103,0.332982,2093
6921,Yucatán,2021-06-27,2021-6,0.018825,5232,0.153486,5128,0.889635,4877,0.541388,2279,0.336069,2274
6922,Yucatán,2021-06-28,2021-6,0.020549,5588,0.136811,5464,0.884344,5206,0.534098,2436,0.331608,2428
6923,Yucatán,2021-06-29,2021-6,0.024282,5713,0.154567,5599,0.88539,5345,0.541672,2510,0.331705,2503
6924,Yucatán,2021-06-30,2021-6,0.018012,5483,0.152635,5391,0.896552,5143,0.551327,2525,0.348568,2518
6925,Yucatán,2021-07-01,2021-7,0.024203,5451,0.157209,5356,0.887732,5085,0.56217,2449,0.35194,2437
6926,Yucatán,2021-07-02,2021-7,0.02108,5265,0.155717,5162,0.889143,4913,0.530876,2320,0.345894,2312
6927,Yucatán,2021-07-03,2021-7,0.024076,5425,0.169859,5323,0.893925,5072,0.54103,2429,0.343161,2420
6928,Yucatán,2021-07-04,2021-7,0.02482,5543,0.148042,5428,0.887431,5186,0.534126,2424,0.334845,2420
6929,Yucatán,2021-07-05,2021-7,0.020108,6043,0.168156,5916,0.897126,5619,0.54883,2669,0.342025,2654
6930,Yucatán,2021-07-06,2021-7,0.02159,6227,0.169001,6106,0.881407,5794,0.525978,2783,0.338638,2771
6931,Yucatán,2021-07-07,2021-7,0.024144,6501,0.169638,6389,0.890456,6079,0.559454,2822,0.354176,2812
6932,Yucatán,2021-07-08,2021-7,0.020975,6441,0.169596,6329,0.886465,6005,0.547438,2901,0.355569,2898
6933,Yucatán,2021-07-09,2021-7,0.0243,6212,0.18443,6106,0.880938,5792,0.52247,2802,0.317067,2788
6934,Yucatán,2021-07-10,2021-7,0.028197,6101,0.199052,5971,0.894338,5685,0.546746,2708,0.359766,2691
6935,Yucatán,2021-07-11,2021-7,0.025428,6451,0.189489,6304,0.886916,6020,0.53496,2847,0.340611,2836
6936,Yucatán,2021-07-12,2021-7,0.024763,6765,0.188045,6638,0.878909,6328,0.521159,3015,0.335554,2998
6937,Yucatán,2021-07-13,2021-7,0.030362,7125,0.20747,6973,0.886049,6649,0.556284,3220,0.36085,3214
6938,Yucatán,2021-07-14,2021-7,0.028734,7129,0.207911,6961,0.888209,6611,0.543683,3151,0.348097,3138
6939,Yucatán,2021-07-15,2021-7,0.033091,6792,0.217529,6647,0.877616,6318,0.545334,3055,0.369979,3052
6940,Yucatán,2021-07-16,2021-7,0.0327,6437,0.226713,6285,0.880313,5995,0.5571,2866,0.340797,2862
6941,Yucatán,2021-07-18,2021-7,0.032841,6827,0.23595,6685,0.886048,6396,0.544629,3044,0.337553,3030
6942,Yucatán,2021-07-19,2021-7,0.0319,7491,0.220444,7344,0.894369,6989,0.558726,3378,0.356147,3370
6943,Yucatán,2021-07-20,2021-7,0.032282,7587,0.234732,7428,0.887071,7107,0.560386,3317,0.354431,3297
6944,Yucatán,2021-07-21,2021-7,0.030445,7848,0.240794,7706,0.893283,7336,0.558049,3416,0.362765,3404
6945,Yucatán,2021-07-22,2021-7,0.031381,6910,0.252403,6780,0.878385,6440,0.554845,3008,0.357356,2993
6946,Yucatán,2021-07-23,2021-7,0.035028,7272,0.254549,7107,0.883328,6754,0.558924,3267,0.350154,3259
6947,Yucatán,2021-07-24,2021-7,0.041451,7023,0.261315,6869,0.890046,6565,0.553205,3134,0.360306,3124
6948,Yucatán,2021-07-25,2021-7,0.041617,7357,0.263587,7223,0.880697,6881,0.565806,3304,0.370492,3297
6949,Yucatán,2021-07-26,2021-7,0.034829,7887,0.268274,7730,0.880245,7367,0.563748,3491,0.365675,3472
6950,Yucatán,2021-07-27,2021-7,0.037888,8041,0.281179,7879,0.891389,7495,0.570285,3589,0.366162,3571
6951,Yucatán,2021-07-28,2021-7,0.039621,8217,0.273573,8054,0.878858,7695,0.570793,3671,0.37162,3659
6952,Yucatán,2021-07-29,2021-7,0.041523,7759,0.287106,7581,0.879627,7234,0.556499,3444,0.358871,3433
6953,Yucatán,2021-07-30,2021-7,0.039081,7583,0.290586,7445,0.87201,7094,0.562627,3427,0.359569,3413
6954,Yucatán,2021-07-31,2021-7,0.037432,7636,0.29922,7467,0.893285,7113,0.588759,3437,0.366957,3419
6955,Yucatán,2021-08-01,2021-8,0.040061,7155,0.308295,7004,0.875569,6673,0.563845,3172,0.360952,3158
6956,Yucatán,2021-08-02,2021-8,0.037685,8251,0.293259,8090,0.881155,7674,0.561303,3621,0.358668,3604
6957,Yucatán,2021-08-03,2021-8,0.041114,8502,0.302044,8311,0.869566,7934,0.583556,3866,0.375586,3855
6958,Yucatán,2021-08-04,2021-8,0.039261,8496,0.308766,8288,0.871765,7928,0.568017,3838,0.359552,3824
6959,Yucatán,2021-08-05,2021-8,0.036445,8511,0.308966,8340,0.87644,7982,0.572046,3823,0.375968,3806
6960,Yucatán,2021-08-06,2021-8,0.036451,8131,0.323714,7980,0.884334,7605,0.584978,3747,0.37718,3732
6961,Yucatán,2021-08-07,2021-8,0.044682,7688,0.332452,7504,0.888667,7160,0.562416,3442,0.378929,3427
6962,Yucatán,2021-08-08,2021-8,0.033461,8154,0.314534,7997,0.876948,7645,0.573984,3699,0.368083,3683
6963,Yucatán,2021-08-09,2021-8,0.039995,8358,0.310627,8183,0.883388,7821,0.591213,3811,0.377935,3804
6964,Yucatán,2021-08-10,2021-8,0.039303,9117,0.330322,8915,0.882851,8511,0.586196,4081,0.398856,4063
6965,Yucatán,2021-08-11,2021-8,0.04099,8903,0.323995,8721,0.874778,8320,0.585453,4021,0.382558,4005
6966,Yucatán,2021-08-12,2021-8,0.044096,8637,0.335137,8472,0.882246,8092,0.572901,3872,0.383586,3872
6967,Yucatán,2021-08-13,2021-8,0.041797,8101,0.327547,7923,0.875181,7525,0.574253,3619,0.381971,3601
6968,Yucatán,2021-08-14,2021-8,0.042857,7692,0.343547,7544,0.868115,7177,0.574146,3493,0.366614,3481
6969,Yucatán,2021-08-15,2021-8,0.042976,7836,0.337042,7674,0.879887,7298,0.561896,3522,0.349123,3501
6970,Yucatán,2021-08-16,2021-8,0.033865,8195,0.333229,8005,0.88523,7638,0.563994,3612,0.362477,3599
6971,Yucatán,2021-08-17,2021-8,0.037849,8114,0.326429,7951,0.877167,7591,0.567482,3749,0.363641,3737
6972,Yucatán,2021-08-18,2021-8,0.037992,8059,0.34164,7898,0.883621,7550,0.57817,3560,0.374543,3550
6973,Yucatán,2021-08-20,2021-8,0.047547,7262,0.335349,7118,0.874218,6807,0.545134,3314,0.339923,3302
6974,Yucatán,2021-08-21,2021-8,0.039767,7148,0.328046,7010,0.873719,6669,0.55545,3241,0.36125,3235
6975,Yucatán,2021-08-22,2021-8,0.043162,7295,0.330367,7133,0.873663,6787,0.549245,3254,0.351178,3251
6976,Yucatán,2021-08-23,2021-8,0.037216,7378,0.317141,7226,0.874342,6887,0.577451,3252,0.385018,3243
6977,Yucatán,2021-08-24,2021-8,0.034733,7531,0.314005,7381,0.880933,7064,0.552237,3413,0.360984,3407
6978,Yucatán,2021-08-25,2021-8,0.039008,7446,0.319293,7265,0.887681,6945,0.557986,3321,0.377305,3312
6979,Yucatán,2021-08-26,2021-8,0.033121,7427,0.321377,7266,0.87492,6960,0.587093,3356,0.383042,3346
6980,Yucatán,2021-08-27,2021-8,0.036254,6717,0.321861,6593,0.878052,6318,0.576084,3072,0.386834,3060
6981,Yucatán,2021-08-28,2021-8,0.038473,6275,0.316216,6123,0.876206,5825,0.555743,2839,0.363623,2833
6982,Yucatán,2021-08-29,2021-8,0.042225,6508,0.304309,6393,0.865752,6106,0.551568,2919,0.350003,2912
6983,Yucatán,2021-08-30,2021-8,0.036635,6735,0.296413,6591,0.87743,6289,0.559812,2946,0.370068,2934
6984,Yucatán,2021-08-31,2021-8,0.041448,6715,0.311983,6582,0.873628,6256,0.554982,2994,0.36243,2985
6985,Yucatán,2021-09-01,2021-9,0.030845,6615,0.300567,6477,0.887018,6168,0.560717,2998,0.342143,2990
6986,Yucatán,2021-09-02,2021-9,0.035253,6406,0.299359,6269,0.881614,5976,0.558019,2904,0.366709,2892
6987,Yucatán,2021-09-03,2021-9,0.039055,6034,0.287748,5888,0.888625,5633,0.567779,2658,0.3651,2648
6988,Yucatán,2021-09-04,2021-9,0.035726,5912,0.290651,5786,0.875119,5499,0.524954,2642,0.330887,2633
6989,Yucatán,2021-09-05,2021-9,0.032399,6154,0.292556,6016,0.889896,5747,0.541554,2752,0.361131,2740
6990,Yucatán,2021-09-06,2021-9,0.028437,6345,0.277135,6206,0.879612,5903,0.545158,2844,0.346367,2825
6991,Yucatán,2021-09-07,2021-9,0.034465,6286,0.274335,6151,0.887554,5889,0.550308,2794,0.366463,2780
6992,Yucatán,2021-09-08,2021-9,0.033175,6164,0.289201,6020,0.878524,5768,0.552859,2771,0.374675,2762
6993,Yucatán,2021-09-09,2021-9,0.029824,6073,0.27496,5938,0.883654,5683,0.542879,2780,0.335225,2775
6994,Yucatán,2021-09-10,2021-9,0.030264,5796,0.270474,5681,0.879988,5435,0.543873,2634,0.340816,2617
6995,Zacatecas,2020-11-23,2020-11,0.023153,8453,0.259751,7956,0.899553,7455,0.630136,6991,0.418631,6983
6996,Zacatecas,2020-11-24,2020-11,0.0201,9490,0.232736,8981,0.901764,8354,0.619214,7853,0.417379,7845
6997,Zacatecas,2020-11-25,2020-11,0.02505,9540,0.241733,8946,0.895622,8367,0.617742,7832,0.41534,7826
6998,Zacatecas,2020-11-26,2020-11,0.025956,9315,0.236839,8774,0.901008,8205,0.624745,7676,0.425219,7666
6999,Zacatecas,2020-11-27,2020-11,0.022256,9430,0.23537,8873,0.891489,8256,0.589907,7710,0.400846,7694
7000,Zacatecas,2020-11-28,2020-11,0.021651,9408,0.242719,8864,0.898154,8255,0.605813,7731,0.406404,7722
7001,Zacatecas,2020-11-29,2020-11,0.023012,9584,0.248521,9029,0.894888,8486,0.609899,8023,0.412488,8016
7002,Zacatecas,2020-11-30,2020-11,0.022363,9851,0.245097,9330,0.88904,8674,0.613499,8123,0.414566,8114
7003,Zacatecas,2020-12-01,2020-12,0.023906,9948,0.241851,9379,0.892697,8744,0.609179,8178,0.415534,8167
7004,Zacatecas,2020-12-02,2020-12,0.024988,9954,0.247483,9385,0.898502,8779,0.624419,8250,0.423605,8232
7005,Zacatecas,2020-12-03,2020-12,0.024881,9867,0.235834,9308,0.890064,8767,0.620736,8230,0.427282,8225
7006,Zacatecas,2020-12-04,2020-12,0.020804,9635,0.242439,9076,0.896466,8526,0.627471,7946,0.421572,7937
7007,Zacatecas,2020-12-05,2020-12,0.02308,9041,0.23803,8499,0.901317,8013,0.614438,7480,0.411524,7473
7008,Zacatecas,2020-12-06,2020-12,0.0215,9505,0.251462,8944,0.901819,8352,0.617632,7844,0.410231,7835
7009,Zacatecas,2020-12-07,2020-12,0.022052,9223,0.245526,8755,0.899826,8216,0.606092,7701,0.411122,7695
7010,Zacatecas,2020-12-08,2020-12,0.019934,9166,0.247437,8708,0.905353,8126,0.605349,7619,0.405337,7611
7011,Zacatecas,2020-12-09,2020-12,0.023227,9446,0.24733,8927,0.896631,8402,0.592926,7899,0.402285,7886
7012,Zacatecas,2020-12-11,2020-12,0.018723,8668,0.25478,8228,0.90188,7681,0.615829,7203,0.421062,7199
7013,Zacatecas,2020-12-12,2020-12,0.02501,8496,0.251619,8051,0.893502,7545,0.603137,7121,0.399068,7111
7014,Zacatecas,2020-12-13,2020-12,0.020927,9177,0.245119,8693,0.900853,8106,0.59774,7639,0.394567,7629
7015,Zacatecas,2020-12-14,2020-12,0.022741,14631,0.257448,13837,0.897892,12945,0.615217,12152,0.408138,12148
7016,Zacatecas,2020-12-15,2020-12,0.024831,11991,0.265736,11321,0.899342,10628,0.604695,9990,0.413812,9969
7017,Zacatecas,2020-12-16,2020-12,0.023587,11067,0.255639,10493,0.896777,9866,0.609608,9306,0.4036,9297
7018,Zacatecas,2020-12-17,2020-12,0.022697,10666,0.267599,10097,0.893905,9463,0.612933,8916,0.408418,8904
7019,Zacatecas,2020-12-18,2020-12,0.027784,10241,0.255651,9632,0.898183,9065,0.607943,8525,0.420214,8516
7020,Zacatecas,2020-12-19,2020-12,0.026714,10135,0.263214,9550,0.896737,8903,0.59758,8347,0.400614,8334
7021,Zacatecas,2020-12-20,2020-12,0.024013,10709,0.25663,10106,0.901562,9516,0.601293,8990,0.402231,8977
7022,Zacatecas,2020-12-21,2020-12,0.020288,10889,0.269043,10319,0.904519,9399,0.636985,8816,0.43288,8807
7023,Zacatecas,2020-12-22,2020-12,0.020944,11296,0.270915,10723,0.904674,9753,0.630606,9142,0.42883,9128
7024,Zacatecas,2020-12-23,2020-12,0.023877,10926,0.28024,10336,0.908398,9376,0.638832,8805,0.428809,8796
7025,Zacatecas,2020-12-25,2020-12,0.023172,9270,0.264675,8774,0.915363,7941,0.590452,7446,0.377872,7439
7026,Zacatecas,2020-12-26,2020-12,0.023854,11046,0.268932,10441,0.904178,9470,0.591813,8863,0.409062,8845
7027,Zacatecas,2020-12-27,2020-12,0.025013,11486,0.276141,10883,0.912478,9988,0.61355,9402,0.404898,9400
7028,Zacatecas,2020-12-28,2020-12,0.024024,11262,0.276783,10704,0.900686,9747,0.614035,9136,0.409278,9132
7029,Zacatecas,2020-12-29,2020-12,0.025406,11624,0.279241,10998,0.911571,10037,0.614136,9400,0.416815,9377
7030,Zacatecas,2020-12-30,2020-12,0.029829,11007,0.284449,10372,0.904015,9457,0.63356,8861,0.435588,8852
7031,Zacatecas,2021-01-02,2021-1,0.027343,10813,0.294187,10179,0.90779,9292,0.602062,8725,0.398245,8719
7032,Zacatecas,2021-01-03,2021-1,0.025659,11615,0.295818,10996,0.896743,10054,0.601363,9456,0.412887,9439
7033,Zacatecas,2021-01-04,2021-1,0.026586,11789,0.291663,11132,0.89462,10122,0.608003,9473,0.413538,9458
7034,Zacatecas,2021-01-05,2021-1,0.028375,11801,0.309154,11145,0.903974,10164,0.629828,9512,0.431094,9503
7035,Zacatecas,2021-01-06,2021-1,0.027781,11468,0.312398,10806,0.900617,9823,0.613215,9209,0.423092,9203
7036,Zacatecas,2021-01-07,2021-1,0.02802,11489,0.325794,10829,0.901763,9837,0.621453,9235,0.422934,9223
7037,Zacatecas,2021-01-08,2021-1,0.025087,11570,0.321692,10920,0.900221,9877,0.629742,9277,0.442448,9266
7038,Zacatecas,2021-01-09,2021-1,0.028728,11166,0.333144,10512,0.896391,9538,0.612191,8949,0.416233,8939
7039,Zacatecas,2021-01-10,2021-1,0.02899,11634,0.338563,11025,0.893083,10041,0.62121,9417,0.436893,9402
7040,Zacatecas,2021-01-11,2021-1,0.025882,12380,0.336354,11681,0.897999,10623,0.634896,9962,0.443429,9948
7041,Zacatecas,2021-01-12,2021-1,0.025214,12219,0.330273,11521,0.897482,10483,0.628967,9813,0.445053,9799
7042,Zacatecas,2021-01-13,2021-1,0.033741,11718,0.335827,11068,0.901408,10028,0.634003,9386,0.443795,9376
7043,Zacatecas,2021-01-14,2021-1,0.032466,11203,0.341764,10604,0.890825,9662,0.652804,9012,0.453565,9000
7044,Zacatecas,2021-01-17,2021-1,0.02836,11481,0.347804,10821,0.900683,9824,0.632075,9176,0.451608,9167
7045,Zacatecas,2021-01-18,2021-1,0.026321,11636,0.347763,10987,0.899436,9957,0.630937,9251,0.449232,9245
7046,Zacatecas,2021-01-19,2021-1,0.028009,11752,0.352946,11128,0.898541,10083,0.631651,9408,0.455216,9396
7047,Zacatecas,2021-01-20,2021-1,0.027692,12109,0.366027,11415,0.899229,10383,0.634057,9728,0.438226,9716
7048,Zacatecas,2021-01-21,2021-1,0.029858,12240,0.364684,11581,0.898512,10486,0.643108,9804,0.443104,9786
7049,Zacatecas,2021-01-22,2021-1,0.027522,11426,0.358522,10801,0.899615,9773,0.625657,9121,0.454531,9116
